AN,NO_SEQ_COLL,MS_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,GRAVITE,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,"			""REG_ADM""",VITESSE_AUTOR,CD_GENRE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ASPCT_ROUTE,"			""CD_LOCLN_ACCDN""",CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,IND_AUTO_CAMION_LEGER,IND_VEH_LOURD,IND_MOTO_CYCLO,"			""IND_VELO""",IND_PIETON
2018,2018 _ 5756,4,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,99.0,,,11.0,O,N,N,N,N
2018,2018 _ 5757,6,08:00:00-11:59:00,SEM,Léger,2,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5758,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 5759,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5760,1,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06),<50,véhicule,17.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5761,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,34.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5762,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,16.0,2.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5763,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,33.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5764,1,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,34.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5765,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5766,1,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,33.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5767,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,45.0,,17.0,O,N,N,N,N
2018,2018 _ 5768,1,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,16.0,3.0,2.0,1.0,Droit,12.0,45.0,,17.0,O,N,N,N,N
2018,2018 _ 5769,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,objet fixe,16.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5770,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5771,1,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5772,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,1.0,2.0,1.0,Droit,33.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5773,1,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,2.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 5774,1,16:00:00-19:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5775,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06), 50,,,,,,,,,,,O,N,N,N,N
2018,2018 _ 5776,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,17.0,1.0,2.0,1.0,Droit,12.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 5777,1,,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5778,1,,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,34.0,1.0,,,O,N,N,N,N
2018,2018 _ 5779,1,16:00:00-19:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,99.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5780,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 5781,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,33.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5782,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5783,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 5784,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,33.0,23.0,,17.0,O,O,N,N,N
2018,2018 _ 5785,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,2.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5786,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,15.0,3.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 5787,1,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,17.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5788,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,15.0,3.0,4.0,1.0,Droit,12.0,45.0,,,O,N,N,N,N
2018,2018 _ 5789,1,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,18.0,3.0,2.0,1.0,Droit,12.0,23.0,,19.0,O,N,N,N,N
2018,2018 _ 5790,1,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,18.0,3.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 5791,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,objet fixe,12.0,3.0,3.0,1.0,Droit,12.0,23.0,,12.0,N,O,N,N,N
2018,2018 _ 5792,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,2.0,3.0,1.0,Droit,12.0,45.0,,14.0,O,N,N,N,N
2018,2018 _ 5793,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,12.0,3.0,3.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 5794,1,12:00:00-15:59:00,SEM,Léger,1,1.0,Montréal (06),,piéton,12.0,1.0,3.0,2.0,Droit,99.0,9.0,,14.0,O,N,N,N,O
2018,2018 _ 5795,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,1.0,Droit,99.0,45.0,,17.0,O,N,N,N,N
2018,2018 _ 5796,1,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,autre,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5797,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,2.0,1.0,Droit,34.0,1.0,,17.0,O,O,N,N,N
2018,2018 _ 5798,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,2.0,1.0,Droit,,23.0,,18.0,O,N,N,N,N
2018,2018 _ 5799,1,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,,2.0,1.0,Droit,33.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5800,1,16:00:00-19:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,16.0,3.0,2.0,1.0,Courbe,33.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5801,1,,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,,9.0,1.0,Droit,34.0,1.0,,18.0,O,O,N,N,N
2018,2018 _ 5802,1,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 5803,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 5804,1,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5805,1,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5806,1,20:00:00-23:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5807,1,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06),,piéton,16.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 5808,1,08:00:00-11:59:00,SEM,Léger,9,2.0,Montréal (06),,véhicule,17.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5809,1,,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,16.0,,2.0,1.0,Droit,34.0,1.0,,11.0,N,N,N,N,N
2018,2018 _ 5810,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,2.0,Droit,40.0,,,11.0,O,N,N,N,N
2018,2018 _ 5811,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,,,2.0,Droit,40.0,,,,O,N,N,N,N
2018,2018 _ 5812,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5813,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,34.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 5814,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5815,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5816,1,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5817,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,,12.0,1.0,3.0,1.0,Droit,34.0,23.0,,12.0,N,O,N,N,N
2018,2018 _ 5818,1,,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,,9.0,1.0,Droit,33.0,1.0,,,O,O,N,N,N
2018,2018 _ 5819,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,3.0,3.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5820,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,,,,,,,,,,O,N,N,N,N
2018,2018 _ 5821,1,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,1.0,O,11.0,O,N,N,N,N
2018,2018 _ 5822,1,,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,2.0,1.0,Droit,,1.0,,,O,O,N,N,N
2018,2018 _ 5823,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,véhicule,16.0,3.0,2.0,2.0,Droit,99.0,,,11.0,N,N,N,N,N
2018,2018 _ 5824,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,16.0,3.0,2.0,2.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5825,1,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5826,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 5827,1,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,16.0,3.0,2.0,1.0,Droit,34.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 5828,1,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06), 50,piéton,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,N,N,N,N,O
2018,2018 _ 5829,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,15.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 5830,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,N,O,N,N,N
2018,2018 _ 5831,1,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5832,1,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,12.0,3.0,3.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5833,1,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,12.0,1.0,2.0,1.0,Droit,33.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 5834,1,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5835,1,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,,,,,,1.0,,,O,O,N,N,N
2018,2018 _ 5836,1,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,18.0,3.0,2.0,1.0,Droit,33.0,1.0,,14.0,N,O,N,N,N
2018,2018 _ 5837,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,12.0,1.0,2.0,,Droit,34.0,1.0,,14.0,O,O,N,N,N
2018,2018 _ 5838,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,18.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5839,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,18.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5840,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5841,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5842,1,,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,18.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,N,N,N,N,N
2018,2018 _ 5843,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,objet fixe,17.0,3.0,3.0,1.0,Droit,12.0,23.0,,12.0,N,N,N,N,N
2018,2018 _ 5844,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,17.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5845,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,18.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5846,1,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,17.0,1.0,2.0,1.0,Droit,,1.0,,12.0,O,N,N,N,N
2018,2018 _ 5847,1,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,,3.0,3.0,1.0,Droit,12.0,23.0,,,O,N,N,N,N
2018,2018 _ 5848,1,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,1.0,4.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 5849,1,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,2.0,1.0,Droit,34.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5850,1,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 5851,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5852,1,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5853,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,12.0,1.0,4.0,1.0,Droit,34.0,23.0,O,11.0,O,N,N,N,N
2018,2018 _ 5854,1,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,12.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5855,1,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,12.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5856,1,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 5857,2,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06), 50,piéton,12.0,3.0,3.0,1.0,Droit,12.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 5858,2,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,,12.0,1.0,3.0,1.0,Droit,12.0,1.0,,11.0,N,O,N,N,N
2018,2018 _ 5859,2,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,objet fixe,11.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 5860,2,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,2.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5861,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5862,2,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,9.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5863,2,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Courbe,12.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5864,2,08:00:00-11:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5865,2,08:00:00-11:59:00,FDS,Léger,1,1.0,Montréal (06), 50,sans collision,16.0,1.0,3.0,1.0,Droit,12.0,45.0,,17.0,N,O,N,N,N
2018,2018 _ 5866,2,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,2.0,1.0,Droit,99.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 5867,2,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,99.0,1.0,,,O,O,N,N,N
2018,2018 _ 5868,2,20:00:00-23:59:00,FDS,Léger,1,2.0,Montréal (06), 50,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5869,2,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,1.0,1.0,1.0,Droit,34.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 5870,2,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5871,2,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5872,2,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,16.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5873,2,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5874,2,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,18.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 5875,2,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,15.0,1.0,2.0,1.0,Droit,34.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 5876,2,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,3.0,5.0,1.0,Courbe,12.0,23.0,O,18.0,O,N,N,N,N
2018,2018 _ 5877,2,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,2.0,Droit,,,,17.0,N,O,N,N,N
2018,2018 _ 5878,1,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5879,2,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 5880,2,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,16.0,2.0,3.0,2.0,Droit,99.0,23.0,,17.0,N,O,N,N,N
2018,2018 _ 5881,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,16.0,1.0,4.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5882,2,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,16.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 5883,2,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
